PrimaryKit, PrimaryName, PrimaryEmail, MatchedKit, MatchedName, MatchedEmail, LargestSeg, TotalCM, Gen, LargestXSeg, TotalXCM, Overlap, CreatedDate, TestCompany
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ROhcjfddf, Jxovhxqb JzCxoixkb, jboovzxhbqelqjxfi.zlj, 8.244, 8.244, 7.100, 0.000, 0.000, 424048, 2023-05-07, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MWechghef, Jxox Yofxka, jxoxzvkqefxhjqdjxfi.zlj, 8.320, 8.320, 7.100, 7.051, 7.051, 422492, 2019-02-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DThjaijhi, uXojl, xoqfkhxprjvxkqdjxfi.zlj, 8.251, 8.251, 7.100, 0.000, 0.000, 421963, 2021-10-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ACdejhdhj, Bifwxybqe Ylopq, bifwylopqqvxell.zlj, 8.298, 8.298, 7.100, 0.000, 0.000, 423608, 2018-08-20, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RBdagadbj, Hxqbivk Pxkzebw, ifkh.prkciltboqdjxfi.zlj, 8.161, 8.161, 7.200, 0.000, 0.000, 424679, 2022-12-12, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PXjbbidag, Irajfix Wilyfkx, x.tqqjb.zlj, 8.061, 8.061, 7.300, 0.000, 0.000, 423400, 2021-09-29, Genotek
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, VOghdeehf, Jxov Kbcc Olpp, jxovolppcqzlu.kbq, 8.089, 8.089, 7.300, 0.000, 0.000, 423375, 2022-03-31, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ARfbcccbb, Xkav Pqxofhls, xkavqtjev.or, 8.127, 8.127, 7.300, 0.000, 0.000, 423394, 2022-10-04, Genotek
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, JMdeiccbf, Jfzexbi ArYlfp, jarylfpqxirj.omf.bar, 8.061, 8.061, 7.300, 0.000, 0.000, 421554, 2022-07-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EAhbeeehf, uJbi H, hlwfzxkhgqdjxfi.zlj, 8.057, 8.057, 7.300, 0.000, 0.000, 424348, 2021-07-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, GAieeccfc, Grafqe X Tllap, tllapgqzljzxpq.kbq, 8.115, 8.115, 7.300, 0.000, 0.000, 423937, 2021-05-06, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IEebiahib, uHY, yovxkq.hofpqdjxfi.zlj, 7.952, 7.952, 7.400, 0.000, 0.000, 422392, 2020-02-20, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, AIjfggcjd, uHAY, yovxkq.hofpqdjxfi.zlj, 7.952, 7.952, 7.400, 0.000, 0.000, 422388, 2021-04-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KHbiehice, Pexolk Olpbii sIxmloq x Cxqebot, Dxoabkixaveeeeqdjxfi.zlj, 7.593, 7.593, 7.400, 0.000, 0.000, 423102, 2019-03-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, BMhdhdfjd, uHbiiv Xkk Sfqxib, hbiivqsfqxibcxjfiv.kbq, 7.597, 7.597, 7.400, 0.000, 0.000, 422841, 2021-06-23, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WDghigjcc, Ibfc, ipioxpjrppbkqdjxfi.zlj, 7.927, 7.927, 7.400, 0.000, 0.000, 420036, 2022-02-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PGgdjjbba, uAxoqx scdxkajbt, axoqx.rybibqdjxfi.zlj, 7.884, 7.884, 7.400, 0.000, 0.000, 423799, 2020-01-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PHfebhjac, Pxsxkkx Yfbpbk, pxsxkkx.yfbpbkdqdjxfi.zlj, 7.702, 7.702, 7.400, 7.500, 7.500, 421864, 2021-05-03, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MBggedfbf, Jbifppx Mcxcc, Jbifppxmmqlqdjxfi.zlj, 7.708, 7.708, 7.400, 0.000, 0.000, 423756, 2018-10-21, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DGeifadjc, Xkaobt Pbiibop, xkavbicbiqdjxfi.zlj, 7.721, 7.721, 7.400, 0.000, 0.000, 424049, 2017-09-25, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WHdcfiche, Xkk Jxilkb Ifkh, gymefiifmpcaabqdjxfi.zlj, 7.814, 7.814, 7.400, 0.000, 0.000, 424109, 2019-02-04, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YHdegihdj, uGbppfzx Txiqlk Yixzhibo, gyzexkbiqjxz.zlj, 7.519, 7.519, 7.400, 0.000, 0.000, 423965, 2019-06-10, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HOggbbegc, ugbpp jznrfiibk, Gbpfbxkkbcqdjxfi.zlj, 7.738, 7.738, 7.400, 0.000, 0.000, 425672, 2023-03-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, JHbaabbjb, XIFPEX YOLMEV, xifpexyolmevqdjxfi.zlj, 7.989, 7.989, 7.400, 0.000, 0.000, 422556, 2021-11-18, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YMcihbhad, jxofxkx, jxofxkxsfaxizqdjxfi.zlj, 7.810, 7.810, 7.400, 0.000, 0.000, 438304, 2022-01-11, Select a Company or Source
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, XIhjdjjcd, Yobkaxk Altifkd, yobkaxkgaltifkddqdjxfi.zlj, 7.961, 7.961, 7.400, 0.000, 0.000, 424636, 2022-12-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZKbfaaaji, uGY, Gbkibfihajqdjxfi.zlj, 7.769, 7.769, 7.400, 9.200, 9.200, 420290, 2020-12-19, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, BSgdgdhae, Kxabweax, aljlkyixzhqvxkabu.or, 8.003, 8.003, 7.400, 0.000, 0.000, 423894, 2022-10-25, Genotek
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EGgiabcjd, Ixoov Croo, ixoovcrooqbxoqeifkh.kbq, 7.989, 7.989, 7.400, 0.000, 0.000, 423074, 2023-05-23, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PBebcefjb, uZ Glkbp Ebpqbo, zlglebpqboqelqjxfi.zlj, 7.837, 7.837, 7.400, 0.000, 0.000, 422247, 2019-10-24, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, BYiaaaicg, Bfibbk Pxj, qeboldbopxjqdjxfi.zlj, 7.575, 7.575, 7.400, 0.000, 0.000, 424423, 2022-05-04, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PCbdddaej, uYDKif, x.ybdxklsfzqifsb.zlj, 7.750, 7.750, 7.400, 0.000, 0.000, 423588, 2019-01-01, 23andMe V5
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, XAcifihaf, uZlroqkbv, zlroqkbvxaxfobjeqdjxfi.zlj, 7.961, 7.961, 7.400, 0.000, 0.000, 422107, 2020-01-18, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KQiddhgja, Jxqqebt Glek Mltbop, j.mltbopbdhbqvxell.zlj, 7.991, 7.991, 7.400, 0.000, 0.000, 423542, 2022-03-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DTjjgihcj, uhabcce, Axjyolpflbcceqxli.zlj, 7.613, 7.613, 7.400, 0.000, 0.000, 423873, 2017-09-22, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TXfhiaacj, ufXjAfwwfb, fxjafwwfbqdjxfi.zlj, 7.824, 7.824, 7.400, 0.000, 0.000, 423225, 2019-01-24, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EBfidicff, Xjxkax Xokqw, xokqwxjxkaxqvxell.zlj, 7.551, 7.551, 7.400, 0.000, 0.000, 424338, 2022-10-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZYeadfige, FRIFXKxFLKRQ PBJBKZFRZ, jbkqlppfrifqfzilra.zlj, 7.738, 7.738, 7.400, 0.000, 0.000, 423821, 2021-03-14, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, GAchhbaac, uJxov ERccxhbo, jgedcdvqelqjxfi.zlj, 7.590, 7.590, 7.400, 0.000, 0.000, 423955, 2018-05-05, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, JIhfcdjfd, Qxjxox Pqxklgbsfz, qxjpqxkbaacqdjxfi.zlj, 7.753, 7.753, 7.400, 0.000, 0.000, 424538, 2022-07-10, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, QMdhdbifi, uKfzl, qbzlilqlqdjxfi.zlj, 7.960, 7.960, 7.400, 0.000, 0.000, 423396, 2022-08-16, genotek
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, JTfjajgbg, Kfhlixv, kxkkfzhcdfqdjxfi.zlj, 7.709, 7.709, 7.400, 0.000, 0.000, 429339, 2022-09-30, Other (enter name below)
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MAcgadehj, Ifpx Oxqifcc, izoxqifcc.isqqdjxfi.zlj, 7.810, 7.810, 7.400, 0.000, 0.000, 422977, 2021-04-11, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RWdceiaji, Gbkkfcbo Yobxr, gbkkfcboyobxrqelqjxfi.zlj, 7.810, 7.810, 7.400, 0.000, 0.000, 422227, 2021-10-02, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, GEjgihbaa, Zvkqefx Txiabfpbk Tbypqbo, oxkavqtbypqboxcxjfivxxo.rp, 7.638, 7.638, 7.400, 0.000, 0.000, 433169, 2018-05-22, Living DNA
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, BOfdfbcai, uzzi, pmfofqavkxjfzpqdjxfi.zlj, 7.631, 7.631, 7.400, 8.000, 8.000, 421671, 2019-10-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, CMhajfiad, Jfoxkax Klozolpp, jfoxkaxhxvbgbeqdjxfi.zlj, 7.810, 7.810, 7.400, 0.000, 0.000, 423958, 2019-09-03, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZYefdbbje, Xixkx Yorkjbfbo, xixkx.yorkjbfboqdjxfi.zlj, 7.810, 7.810, 7.400, 0.000, 0.000, 423954, 2021-02-28, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, NBbhjabbg, Ebxqebo Efii, plhlirjqdjxfi.zlj, 7.960, 7.960, 7.400, 0.000, 0.000, 423111, 2021-10-23, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KHjgachbg, uAXYA, olkzxoqdjxfi.zlj, 8.048, 8.048, 7.400, 0.000, 0.000, 423847, 2022-01-25, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OQdjehgge, uAlov, zxoiplkvalovqelqjxfi.zlj, 7.531, 7.531, 7.400, 9.249, 9.249, 423084, 2018-06-02, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WEjcjgedb, Ivxix Ybixvx, ibl.qoxheqbkybodqdjxfi.zlj, 7.622, 7.622, 7.400, 0.000, 0.000, 423524, 2019-10-30, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KGghabgej, Glek Jbbexk, kloxvjbbexkqvxell.zlj, 7.590, 7.590, 7.400, 0.000, 0.000, 423861, 2018-04-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OYidjgjhb, uAxsfa Ylohltphf, ajylohltphfbdqdjxfi.zlj, 7.590, 7.590, 7.400, 0.000, 0.000, 423443, 2021-08-23, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WRecifhjf, uHHkfpbiv, hxofqxvhkfpbivqvxell.zlj, 7.608, 7.608, 7.400, 0.000, 0.000, 423100, 2019-01-18, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TAdcadjjf, uZribyoxp, coxkzfpzlzbyofxkybiqoxkqdjxfi.zlj, 7.219, 7.219, 7.500, 0.000, 0.000, 423308, 2020-02-06, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RIfiecgfb, Gbppfzx Ebokxkabw, ebokxkabwcxjfiv.gbppfzxqdjxfi.zlj, 7.479, 7.479, 7.500, 0.000, 0.000, 424014, 2022-12-29, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, BIbajefed, Xpeibv X Pkvabo, xvkbeiqelqjxfi.zlj, 7.285, 7.285, 7.500, 0.000, 0.000, 423358, 2020-10-29, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, QKfichfac, Ofzexoa Kbiplk, ofzexoakbiplkxqiqxli.zlj, 7.304, 7.304, 7.500, 0.000, 0.000, 422952, 2019-10-18, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, MOjhijhad, Ixrox Kltxh, phfqouqelqjxfi.zlj, 7.083, 7.083, 7.500, 0.000, 0.000, 423703, 2018-04-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZMjdhjcbg, uGlv, Glvxkkbclpqboqvxell.zlj, 7.032, 7.032, 7.500, 0.000, 0.000, 422714, 2018-08-19, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DGjbjdici, Jxexix Jxov Zixohb, jxexixzixohbcabeqdjxfi.zlj, 7.437, 7.437, 7.500, 0.000, 0.000, 425407, 2022-03-04, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WKddcbije, uJAY, jfoxkaxayxohboqdjxfi.zlj, 7.479, 7.479, 7.500, 0.000, 0.000, 422120, 2020-07-28, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PUdcagjbe, ujmxofpe, jlodxkmxofpe.ulqdjxfi.zlj, 7.237, 7.237, 7.500, 0.000, 0.000, 423283, 2018-05-20, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, BZbdghgab, Pxjxkqex, pxjxkqexaylvibihqdjxfi.zlj, 7.037, 7.037, 7.500, 0.000, 0.000, 424071, 2023-04-22, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZKeefijca, Gbkkfcbo Dobbk, gbkdbbbjieqlrqillh.zlj, 7.425, 7.425, 7.500, 0.000, 0.000, 423338, 2023-01-26, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HTchgceda, uPexkklk, ozozozvcaabqvxell.zlj, 7.437, 7.437, 7.500, 0.000, 0.000, 423722, 2019-03-14, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PWhegjhag, Xibuxkaox Jbvbo, zovpqxikljxacabeqdjxfi.zlj, 7.037, 7.037, 7.500, 0.000, 0.000, 422352, 2021-02-11, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TTbjdaiaf, boby qhbbo, xjyboxjybobqdjxfi.zlj, 7.497, 7.497, 7.500, 0.000, 0.000, 423787, 2017-12-25, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RTiheiggf, Gxplk Clkqbklq, gxplkbofzhcqvxell.zlj, 7.007, 7.007, 7.500, 0.000, 0.000, 424389, 2019-06-04, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HVbdhbadb, uPmxovk, pmxovkbcdqelqjxfi.zlj, 7.249, 7.249, 7.500, 0.000, 0.000, 425454, 2022-06-22, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZDhhciidh, Glpfb Qeljxp, ghqeljxpfqvxell.zlj, 7.108, 7.108, 7.500, 0.000, 0.000, 418742, 2020-12-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, GAhdcfbbh, Yofxk Ybkqqf, zlkqxzqqxopixkjy.lod, 7.234, 7.234, 7.500, 0.000, 0.000, 424005, 2021-02-23, Ancestry
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, VJcieghic, Yofqqxkv Dfiolv, yofqqxkv.dfiolvegcqdjxfi.zlj, 7.408, 7.408, 7.500, 0.000, 0.000, 423987, 2017-09-18, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, QRgegcfhi, uiii, ixopxhboqlkifkb.kl, 7.207, 7.207, 7.500, 0.000, 0.000, 422987, 2020-01-10, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, AWibcddag, Hxv Qoxfiib, hxvqoxfiibqelqjxfi.zlj, 7.418, 7.418, 7.500, 0.000, 0.000, 415425, 2018-01-29, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PEdggicfj, uQeblildfz, qeblildfzqelqjxfi.zlj, 7.279, 7.279, 7.500, 0.000, 0.000, 420433, 2019-09-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HMiibeged, uoxkphfkd, dbajxqzeqoxkavhfkd.kbq, 7.459, 7.459, 7.500, 0.000, 0.000, 422748, 2022-11-26, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZPgggjehh, uhofp, hybddieqfzilra.zlj, 7.173, 7.173, 7.500, 0.000, 0.000, 422438, 2020-07-28, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, BRfjaedje, uExkkxe I, aoxjxdxieiqdjxfi.zlj, 7.328, 7.328, 7.500, 0.000, 0.000, 422895, 2021-01-01, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KDceceega, Lifsfx Jloofp, Lifsfxoxbivkjloofpqelqjxfi.zlj, 7.344, 7.344, 7.500, 9.199, 9.199, 422892, 2017-12-17, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HNjbficej, uTvxqq A, Ouoxjlkxqdjxfi.zlj, 7.209, 7.209, 7.500, 0.000, 0.000, 422405, 2017-10-17, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OIggjffij, uF Xiibk, ixpxdkxxqlmpmfkxazqfzilra.zlj, 7.214, 7.214, 7.500, 0.000, 0.000, 422666, 2023-02-14, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, VGccgeiga, Xjv Jfiibo Yfpelm, xjvibbvefqvxell.zlj, 7.479, 7.479, 7.500, 0.000, 0.000, 423528, 2021-06-07, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KRcdiebca, uPA, eekkvvzzjjyyqdjxfi.zlj, 7.010, 7.010, 7.500, 0.000, 0.000, 423626, 2018-04-09, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, DTeehhdea, Jfiaoba Tbfpwyola, Jfiaobatbfpwyolaqvxell.zlj, 7.395, 7.395, 7.500, 0.000, 0.000, 423480, 2018-07-21, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YCdcjffeg, T. Dblodb Zxodfii, dzxodfiiqvxell.zlj, 7.030, 7.030, 7.500, 0.000, 0.000, 423439, 2018-10-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, OBbbeccfd, uklkx, jfppfilkxebvtllaqdjxfi.zlj, 7.300, 7.300, 7.500, 0.000, 0.000, 423468, 2022-08-11, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PVhjfiche, Ifpx Jrbiibo, jrbiiboijqzlu.kbq, 7.046, 7.046, 7.500, 0.000, 0.000, 424199, 2019-06-23, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, KGfijcgci, Olk Abuqbo, olk.abuqboqdjxfi.zlj, 7.381, 7.381, 7.500, 0.000, 0.000, 418711, 2018-09-19, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, GSjjbgidf, Kfzlibqqb, kfzlibqqbklobbqdjxfi.zlj, 7.045, 7.045, 7.500, 7.550, 7.550, 425427, 2022-03-10, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, GHjbgehdf, MXJXIX TFIIFXJP NRBBK, NRBMXJbbaiqXLI.ZLJ, 7.359, 7.359, 7.500, 0.000, 0.000, 418508, 2018-03-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EAgbagaij, uerphbojb, erphbojbhvibqdjxfi.zlj, 7.382, 7.382, 7.500, 0.000, 0.000, 423631, 2018-12-18, 23andMe V5
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, YAgaabihf, Pqbmebk Abjybh, pqbsbabjybhqdjxfi.zlj, 7.427, 7.427, 7.500, 0.000, 0.000, 419681, 2020-07-12, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, EYfcjejjf, Gbppfzx Elmb ClpqboxDoxsbp, gelmb.clpqboqdjxfi.zlj, 7.208, 7.208, 7.500, 0.000, 0.000, 423592, 2021-09-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, Jjciiii, Jxoh Pqoxrpp, jxohpqoxrppjgqdjxfi.zlj, 7.055, 7.055, 7.500, 0.000, 0.000, 170013, 2018-09-29, Migration - V4 - M
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WPfeiigaj, Dloalk, afoqvvmfoxqbellhboqelqjxfi.zlj, 7.030, 7.030, 7.500, 0.000, 0.000, 423818, 2020-11-26, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, IDdhjgidj, uO P, okipfjlbpqdjxfi.zlj, 7.034, 7.034, 7.500, 0.000, 0.000, 423732, 2021-07-03, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, GWieheidc, Olyboq Hbopbv, yhbopbvqfkobxze.zlj, 0.000, 0.000, 99.000, 0.000, 0.000, 424068, 2020-11-26, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, WAfggdaie, x, olklsxfqvxkabu.or, 0.000, 0.000, 99.000, 0.000, 0.000, 424441, 2021-01-18, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, ZBcfecfdf, gxpmobbq, Afoqyfhbibceqdjxfi.zlj, 0.000, 0.000, 99.000, 0.000, 0.000, 423479, 2021-10-08, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, RZedfbceb, uefaabkcloxobxplk, kbtbiipmofkzbppqdjxfi.zlj, 0.000, 0.000, 99.000, 0.000, 0.000, 422321, 2019-06-26, -
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, HVjifdhdb, Hxqebofkb Orppbii, hxqevoookqdjxfi.zlj, 0.000, 0.000, 99.000, 0.000, 0.000, 423991, 2023-01-18, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, NDfjbhifd, uGp, grpqfkjpqoxryqdjxfi.zlj, 0.000, 0.000, 99.000, 0.000, 0.000, 423843, 2018-09-15, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TXjdfjgjc, Xkxpqxpfx Hlplsx, psbqx.ralsbkhlqdjxfi.zlj, 0.000, 0.000, 99.000, 0.000, 0.000, 424027, 2020-05-27, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, QPfjehecg, Afldl Oflp Jlkqbfol, pfofjlkqbfolqdjxfi.zlj, 0.000, 0.000, 99.000, 0.000, 0.000, 416072, 2022-03-09, Genera
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, PMefbajhb, uSfkzb, spxkqfxdlifkkbvqdjxfi.zlj, 0.000, 0.000, 99.000, 0.000, 0.000, 419864, 2021-01-12, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, QMhdejbee, Jxqq Zllh, jzllhgqzfkzf.oo.zlj, 0.000, 0.000, 99.000, 0.000, 0.000, 423883, 2019-05-13, 23andMe
EPfhbcijd, Glexkkx DiXrzhifze, coxkqfh.gxkqpbwkxj.zw, TMciaagab, uZF, zfwxqqqdjxfi.zlj, 0.000, 0.000, 99.000, 0.000, 0.000, 422298, 2021-03-14, 23andMe
